"date","activity","value","roll","source"
2020-07-05,"public transport",24.4227835806092,29.0654588454512,"TfL Tube"
2020-07-06,"public transport",37.9389125064995,32.1279638212878,"TfL Bus"
2020-07-06,"public transport",19.4931607397269,29.8077604374612,"TfL Tube"
2020-07-07,"public transport",37.6651283992032,32.6529602549485,"TfL Bus"
2020-07-07,"public transport",19.1439517094972,29.4637897736874,"TfL Tube"
2020-07-08,"public transport",36.4265161328785,31.6856298686499,"TfL Bus"
2020-07-08,"public transport",18.8096301277478,27.700011885166,"TfL Tube"
2020-07-09,"public transport",37.1046668610406,29.5117094966563,"TfL Bus"
2020-07-09,"public transport",18.9347658036163,26.7968313962444,"TfL Tube"
2020-07-10,"public transport",39.5095382502543,29.6563138977483,"TfL Bus"
2020-07-10,"public transport",20.7885250942225,27.2453705684653,"TfL Tube"
2020-07-11,"public transport",47.1730281954101,31.2495243521672,"TfL Bus"
2020-07-11,"public transport",24.7383101649488,29.5797806424629,"TfL Tube"
2020-07-12,"public transport",50.4787436109615,34.1039397114935,"TfL Bus"
2020-07-12,"public transport",27.4854746807303,32.7297694000206,"TfL Tube"
2020-07-13,"public transport",41.0255245576256,35.8855920791647,"TfL Bus"
2020-07-13,"public transport",20.7728764609185,33.2089261092596,"TfL Tube"
2020-07-14,"public transport",40.3207025463739,35.9992371738527,"TfL Bus"
2020-07-14,"public transport",20.3179230021721,32.1627935748187,"TfL Tube"
2020-07-15,"public transport",40.1615285347479,34.36611048479,"TfL Bus"
2020-07-15,"public transport",20.6178437515123,30.1002676477258,"TfL Tube"
2020-07-16,"public transport",40.9008582740942,32.0167510182064,"TfL Bus"
2020-07-16,"public transport",21.0783616626647,29.1671563189262,"TfL Tube"
2020-07-17,"public transport",42.9004558744092,32.3282390922821,"TfL Bus"
2020-07-17,"public transport",22.8180208238228,29.8278559890605,"TfL Tube"
2020-07-18,"public transport",49.7459459462346,34.0318592667837,"TfL Bus"
2020-07-18,"public transport",27.1436236501815,32.1721585689885,"TfL Tube"
2020-07-19,"public transport",49.8222147558115,36.3442115696026,"TfL Bus"
2020-07-19,"public transport",27.2188682084642,34.3896415602269,"TfL Tube"
2020-07-20,"public transport",41.4379274475245,37.298150958064,"TfL Bus"
2020-07-20,"public transport",22.2827408598588,34.3527630988425,"TfL Tube"
2020-07-21,"public transport",41.038757510171,36.9557254826066,"TfL Bus"
2020-07-21,"public transport",21.8434790305351,32.9696587803638,"TfL Tube"
2020-07-22,"public transport",40.9541172833524,34.9425864422454,"TfL Bus"
2020-07-22,"public transport",22.1289522099714,30.9864060785539,"TfL Tube"
2020-07-23,"public transport",41.058768369168,32.9635346729402,"TfL Bus"
2020-07-23,"public transport",22.3959514806812,30.2432523919626,"TfL Tube"
2020-07-24,"public transport",42.2745667772242,33.0992275230148,"TfL Bus"
2020-07-24,"public transport",23.4719148280819,30.5896785684306,"TfL Tube"
2020-07-25,"public transport",48.1408094239211,34.3464400532,"TfL Bus"
2020-07-25,"public transport",25.6944007100227,32.1664805427244,"TfL Tube"
2020-07-26,"public transport",54.470401949213,36.7866876483303,"TfL Bus"
2020-07-26,"public transport",30.7670545101339,35.3164428113254,"TfL Tube"
2020-07-27,"public transport",40.8213250684524,37.9486390381499,"TfL Bus"
2020-07-27,"public transport",22.4831549047965,35.1212944849459,"TfL Tube"
2020-07-28,"public transport",42.8554639211695,37.8903729268156,"TfL Bus"
2020-07-28,"public transport",23.0574794176488,34.3070400687767,"TfL Tube"
2020-07-29,"public transport",43.190981412254,36.8065515976669,"TfL Bus"
2020-07-29,"public transport",23.7516917522315,32.4181644266695,"TfL Tube"
2020-07-30,"public transport",43.3291228065582,34.212745611873,"TfL Bus"
2020-07-30,"public transport",23.9348508621393,31.8003921538283,"TfL Tube"
2020-07-31,"public transport",43.3017672809667,34.7744796361383,"TfL Bus"
2020-07-31,"public transport",24.6822266135148,32.1783028779019,"TfL Tube"
2020-08-01,"public transport",51.4578850849772,36.2355036875203,"TfL Bus"
2020-08-01,"public transport",30.574071027183,34.4330879182244,"TfL Tube"
2020-08-02,"public transport",56.6587568378094,39.1340972161641,"TfL Bus"
2020-08-02,"public transport",34.0804826496481,37.8128629080341,"TfL Tube"
2020-08-03,"public transport",44.0253795840634,40.6829384397375,"TfL Bus"
2020-08-03,"public transport",25.0675529595751,38.0780506795387,"TfL Tube"
2020-08-04,"public transport",43.9909754572692,40.8364433715036,"TfL Bus"
2020-08-04,"public transport",25.0342453875481,37.0616377004423,"TfL Tube"
2020-08-05,"public transport",44.3206404105288,39.0254333266346,"TfL Bus"
2020-08-05,"public transport",25.6498595731985,34.5955908602616,"TfL Tube"
2020-08-06,"public transport",43.4544526944514,35.9347294380907,"TfL Bus"
2020-08-06,"public transport",24.863774688993,33.1973573102235,"TfL Tube"
2020-08-07,"public transport",43.1573844405454,35.7816189503621,"TfL Bus"
2020-08-07,"public transport",25.0963506904356,33.0823868408144,"TfL Tube"
2020-08-08,"public transport",51.4533993750872,36.8565516961771,"TfL Bus"
2020-08-08,"public transport",29.2314889555132,34.7009586311749,"TfL Tube"
2020-08-09,"public transport",56.9505119026839,39.17248039253,"TfL Bus"
2020-08-09,"public transport",32.7817610966325,37.6478101642701,"TfL Tube"
2020-08-10,"public transport",44.0702301227136,40.3915895119445,"TfL Bus"
2020-08-10,"public transport",25.8337109653532,37.9167790154885,"TfL Tube"
2020-08-11,"public transport",43.1931366086057,40.5020341466556,"TfL Bus"
2020-08-11,"public transport",25.6810509104195,36.8202700802745,"TfL Tube"
2020-08-12,"public transport",42.8447001599428,38.7650145380502,"TfL Bus"
2020-08-12,"public transport",25.5901749023274,34.2849663951421,"TfL Tube"
2020-08-13,"public transport",42.9747332802357,35.741105278514,"TfL Bus"
2020-08-13,"public transport",24.5261801355476,32.9490981374903,"TfL Tube"
2020-08-14,"public transport",43.9193398751674,35.5327594103209,"TfL Bus"
2020-08-14,"public transport",26.0909438773751,33.0895890201451,"TfL Tube"
2020-08-15,"public transport",51.5845957091088,36.7900954199578,"TfL Bus"
2020-08-15,"public transport",31.1964577910683,35.1260607958329,"TfL Tube"
2020-08-16,"public transport",56.2458476197071,39.5054426126014,"TfL Bus"
2020-08-16,"public transport",34.8031437893743,38.3380726853355,"TfL Tube"
2020-08-17,"public transport",45.818425386919,41.37982200696,"TfL Bus"
2020-08-17,"public transport",27.4969117571066,39.033760847237,"TfL Tube"
2020-08-18,"public transport",46.712179346989,41.9796516286104,"TfL Bus"
2020-08-18,"public transport",27.5268645570837,38.5428328926068,"TfL Tube"
2020-08-19,"public transport",43.7974325149622,40.3429721388774,"TfL Bus"
2020-08-19,"public transport",27.3451483350204,36.2143008124936,"TfL Tube"
2020-08-20,"public transport",48.714446143228,38.201629720187,"TfL Bus"
2020-08-20,"public transport",27.4678126138339,35.5801136097463,"TfL Tube"
2020-08-21,"public transport",46.6842239069117,38.3211582025756,"TfL Bus"
2020-08-21,"public transport",27.7745848553003,35.6157875609057,"TfL Tube"
2020-08-22,"public transport",56.4386678231966,39.7460451703504,"TfL Bus"
2020-08-22,"public transport",34.2388327584733,38.3805309194234,"TfL Tube"
2020-08-23,"public transport",60.4327982651416,43.1073380522979,"TfL Bus"
2020-08-23,"public transport",37.4660346254609,41.5004221211883,"TfL Tube"
2020-08-24,"public transport",48.7403219001891,44.5393520192391,"TfL Bus"
2020-08-24,"public transport",29.4733086151645,42.0806498347038,"TfL Tube"
2020-08-25,"public transport",47.1105385375154,44.8429289321631,"TfL Bus"
2020-08-25,"public transport",29.4965943569668,40.9940612941302,"TfL Tube"
2020-08-26,"public transport",50.5829093697572,43.3289293814565,"TfL Bus"
2020-08-26,"public transport",31.9250009016779,39.2563869009617,"TfL Tube"
2020-08-27,"public transport",46.6849005098901,40.5733677415944,"TfL Bus"
2020-08-27,"public transport",28.6347307934071,37.7011404406256,"TfL Tube"
2020-08-28,"public transport",48.887390776661,40.4745807494108,"TfL Bus"
2020-08-28,"public transport",29.8309135230635,38.0060628902034,"TfL Tube"
2020-08-29,"public transport",57.7192952757518,42.0378773071727,"TfL Bus"
2020-08-29,"public transport",36.7455633248891,40.0611135864772,"TfL Tube"
2020-08-30,"public transport",65.1410827800624,44.8062681405321,"TfL Bus"
2020-08-30,"public transport",45.1885384389129,44.5925021303926,"TfL Tube"
2020-08-31,"public transport",39.7461234082086,46.179843932507,"TfL Bus"
2020-08-31,"public transport",24.537988318481,42.7013578670528,"TfL Tube"
2020-09-01,"public transport",50.8872888263551,45.7094114818087,"TfL Bus"
2020-09-01,"public transport",30.1513808359343,41.7711379904062,"TfL Tube"
2020-09-02,"public transport",51.6162298030431,43.8955189158568,"TfL Bus"
2020-09-02,"public transport",31.0394219692194,39.0238530857363,"TfL Tube"
2020-09-03,"public transport",52.7424135756209,40.1029781052661,"TfL Bus"
2020-09-03,"public transport",31.0635663228547,38.8626128073584,"TfL Tube"
2020-09-04,"public transport",55.8798358437907,43.3400195966883,"TfL Bus"
2020-09-04,"public transport",33.1693482719342,40.808885231771,"TfL Tube"
2020-09-05,"public transport",60.8592494777219,45.1957236091693,"TfL Bus"
2020-09-05,"public transport",38.956359467019,43.387170704023,"TfL Tube"
2020-09-06,"public transport",65.1638551552204,48.2620897305945,"TfL Bus"
2020-09-06,"public transport",42.7770960305897,46.8384729384472,"TfL Tube"
2020-09-07,"public transport",59.3518314888213,50.8796536764425,"TfL Bus"
2020-09-07,"public transport",33.0189343461272,47.6138106053477,"TfL Tube"
2020-09-08,"public transport",59.5059092102396,51.376176453677,"TfL Bus"
2020-09-08,"public transport",33.409500495329,47.4547837419066,"TfL Tube"
2020-09-09,"public transport",59.157779189567,50.3407008451277,"TfL Bus"
2020-09-09,"public transport",33.9273788903131,45.8783470929981,"TfL Tube"
2020-09-10,"public transport",60.0058688555024,48.3396003536999,"TfL Bus"
2020-09-10,"public transport",34.7111905959297,44.8195087975726,"TfL Tube"
2020-09-11,"public transport",60.6707195436777,48.7697638257941,"TfL Bus"
2020-09-11,"public transport",35.3837011242318,45.3237340992215,"TfL Tube"
2020-09-12,"public transport",60.9198492822837,49.2537839259293,"TfL Bus"
2020-09-12,"public transport",40.6050829684343,46.6033987514818,"TfL Tube"
2020-09-13,"public transport",66.9553246458748,51.3216767165621,"TfL Bus"
2020-09-13,"public transport",45.9021704185563,49.3068626541412,"TfL Tube"
2020-09-14,"public transport",60.5690878933869,53.0008479823494,"TfL Bus"
2020-09-14,"public transport",34.7813990354321,49.3023736240286,"TfL Tube"
2020-09-15,"public transport",60.0642481071203,52.8281660501555,"TfL Bus"
2020-09-15,"public transport",34.7997780747224,49.0967273062182,"TfL Tube"
2020-09-16,"public transport",60.0306282227497,51.8718051996918,"TfL Bus"
2020-09-16,"public transport",35.4482273011965,47.3707912933092,"TfL Tube"
2020-09-17,"public transport",60.3746093821751,49.4382825738262,"TfL Bus"
2020-09-17,"public transport",35.4677937253932,45.8523834069699,"TfL Tube"
2020-09-18,"public transport",61.3279801598422,49.6447521390285,"TfL Bus"
2020-09-18,"public transport",36.3524205486353,46.2573482021021,"TfL Tube"
2020-09-19,"public transport",61.3139936579538,50.0450932854208,"TfL Bus"
2020-09-19,"public transport",41.3979988942411,47.3832890956339,"TfL Tube"
2020-09-20,"public transport",65.3941376006376,51.6612762812683,"TfL Bus"
2020-09-20,"public transport",44.9851908094095,49.4627879137304,"TfL Tube"
2020-09-21,"public transport",60.4575503572839,53.0327531468576,"TfL Bus"
2020-09-21,"public transport",34.9449788127642,49.2637529544179,"TfL Tube"
2020-09-22,"public transport",60.5529532374902,52.7209719099686,"TfL Bus"
2020-09-22,"public transport",35.513016976687,49.0351180983591,"TfL Tube"
2020-09-23,"public transport",58.9666426899242,51.5449243548852,"TfL Bus"
2020-09-23,"public transport",34.4721815424606,47.12750206086,"TfL Tube"
2020-09-24,"public transport",59.196174615674,49.157642604612,"TfL Bus"
2020-09-24,"public transport",34.7010441130451,45.4781417125779,"TfL Tube"
2020-09-25,"public transport",60.0175690139301,49.0599403127445,"TfL Bus"
2020-09-25,"public transport",36.3936890799833,45.6086168616721,"TfL Tube"
2020-09-26,"public transport",59.6544091617848,49.0573871738289,"TfL Bus"
2020-09-26,"public transport",42.8317223075909,46.7523985477813,"TfL Tube"
2020-09-27,"public transport",60.5845607934062,50.4827384407735,"TfL Bus"
2020-09-27,"public transport",44.4627034126121,48.3779568403361,"TfL Tube"
2020-09-28,"public transport",60.44900419313,52.0562368517768,"TfL Bus"
2020-09-28,"public transport",34.5093336946899,48.4122032347424,"TfL Tube"
2020-09-29,"public transport",60.0314249971134,51.7890226514753,"TfL Bus"
2020-09-29,"public transport",34.7262090744465,48.227851210427,"TfL Tube"
2020-09-30,"public transport",59.8930204324049,50.6651795139719,"TfL Bus"
2020-09-30,"public transport",35.2766918483494,47.049769664678,"TfL Tube"
2020-10-01,"public transport",60.343632821556,49.3184738659557,"TfL Bus"
2020-10-01,"public transport",35.7285752866911,45.7869840221788,"TfL Tube"
2020-10-02,"public transport",56.520318958761,48.9314104884746,"TfL Bus"
2020-10-02,"public transport",35.4972195596772,45.4265239974123,"TfL Tube"
2020-10-03,"public transport",56.9210738810837,48.5972189697891,"TfL Bus"
2020-10-03,"public transport",41.3893040377384,45.9538309134081,"TfL Tube"
2020-10-04,"public transport",57.4886372004819,49.1269659637128,"TfL Bus"
2020-10-04,"public transport",43.2573926248179,46.6860745070359,"TfL Tube"
2020-10-05,"public transport",60.7704106225792,50.2634795550199,"TfL Bus"
2020-10-05,"public transport",35.270618888395,47.2278081163962,"TfL Tube"
2020-10-06,"public transport",59.8274010271804,50.7035483260395,"TfL Bus"
2020-10-06,"public transport",35.2707042099792,47.6106383730246,"TfL Tube"
2020-10-07,"public transport",60.1889361845102,50.2963001082777,"TfL Bus"
2020-10-07,"public transport",36.2924297440327,47.2682704716421,"TfL Tube"
2020-10-08,"public transport",58.8643343236533,49.4978335714757,"TfL Bus"
2020-10-08,"public transport",36.0282234471053,45.9632354035509,"TfL Tube"
2020-10-09,"public transport",60.126020708253,49.514007092102,"TfL Bus"
2020-10-09,"public transport",37.4623785841021,46.319003885948,"TfL Tube"
2020-10-10,"public transport",61.6568941382612,50.0884595899883,"TfL Bus"
2020-10-10,"public transport",43.8178496296739,47.7497329392974,"TfL Tube"
2020-10-11,"public transport",65.9954626362335,51.9930233524689,"TfL Bus"
2020-10-11,"public transport",47.7367863030378,50.4033736352381,"TfL Tube"
2020-10-12,"public transport",59.9322977249749,53.8182413892195,"TfL Bus"
2020-10-12,"public transport",35.4389142903139,50.2915119009425,"TfL Tube"
2020-10-13,"public transport",59.6897153307857,53.4668457218973,"TfL Bus"
2020-10-13,"public transport",35.7369810032112,49.7640009883187,"TfL Tube"
2020-10-14,"public transport",60.373352913543,52.1290728860143,"TfL Bus"
2020-10-14,"public transport",36.3939547117844,47.9002860396644,"TfL Tube"
2020-10-15,"public transport",60.1551552593737,49.6743387477124,"TfL Bus"
2020-10-15,"public transport",37.0471821745911,46.405036526229,"TfL Tube"
2020-10-16,"public transport",61.0420722734614,50.0626305238215,"TfL Bus"
2020-10-16,"public transport",38.6171780801273,47.0522680594417,"TfL Tube"
2020-10-17,"public transport",57.6477375227443,50.1823761336607,"TfL Bus"
2020-10-17,"public transport",39.9465420976685,47.2642603028215,"TfL Tube"
2020-10-18,"public transport",61.4875878161716,50.8490650320197,"TfL Bus"
2020-10-18,"public transport",44.3665018160924,48.5935431115509,"TfL Tube"
2020-10-19,"public transport",58.0643047541949,51.5959891943515,"TfL Bus"
2020-10-19,"public transport",33.8657295323391,47.7136545170483,"TfL Tube"
2020-10-20,"public transport",57.7071467584769,50.4407928996697,"TfL Bus"
2020-10-20,"public transport",33.7256806158116,47.0233561986793,"TfL Tube"
2020-10-21,"public transport",54.678642335907,49.1279419469991,"TfL Bus"
2020-10-21,"public transport",33.2448498933579,45.0932651008828,"TfL Tube"
2020-10-22,"public transport",58.253148618886,47.0770717869962,"TfL Bus"
2020-10-22,"public transport",34.3889973864331,43.6948850201731,"TfL Tube"
2020-10-23,"public transport",56.6923003872713,46.9558237137348,"TfL Bus"
2020-10-23,"public transport",34.983940702324,43.7096514199987,"TfL Tube"
2020-10-24,"public transport",57.1402328499963,47.0545874534537,"TfL Bus"
2020-10-24,"public transport",40.2905216183602,44.9991416366613,"TfL Tube"
2020-10-25,"public transport",63.5072288298269,49.3223386275854,"TfL Bus"
2020-10-25,"public transport",46.8575102775099,47.6943902931031,"TfL Tube"
2020-10-26,"public transport",50.0326600579415,49.9291992461757,"TfL Bus"
2020-10-26,"public transport",33.7827869354407,46.6564116101999,"TfL Tube"
2020-10-27,"public transport",47.6025885932525,48.4590755946183,"TfL Bus"
2020-10-27,"public transport",33.0418046706992,45.0164429975758,"TfL Tube"
2020-10-28,"public transport",49.1391748490459,46.2805363162452,"TfL Bus"
2020-10-28,"public transport",34.2557788400998,42.1017577462842,"TfL Tube"
2020-10-29,"public transport",47.2328730854066,42.1553810045552,"TfL Bus"
2020-10-29,"public transport",33.77342794747,39.8326335602021,"TfL Tube"
2020-10-30,"public transport",51.2175528946849,42.3233144115227,"TfL Bus"
2020-10-30,"public transport",35.7778743481128,40.6340695193599,"TfL Tube"
2020-10-31,"public transport",57.7859828294502,44.1689521134672,"TfL Bus"
2020-10-31,"public transport",38.662246494886,42.6722480628729,"TfL Tube"
2020-11-01,"public transport",65.0173059656506,47.0667519379516,"TfL Bus"
2020-11-01,"public transport",45.8334393575616,46.8668328339737,"TfL Tube"
2020-11-02,"public transport",61.4520513296414,50.8209218885696,"TfL Bus"
2020-11-02,"public transport",37.9162414690585,48.9207345420516,"TfL Tube"
2020-11-03,"public transport",63.6765862515576,52.9062648139723,"TfL Bus"
2020-11-03,"public transport",40.4651878029609,50.4318655244738,"TfL Tube"
2020-11-04,"public transport",65.537922759105,54.2712478479337,"TfL Bus"
2020-11-04,"public transport",43.463915215545,51.19219202649,"TfL Tube"
2020-11-05,"public transport",47.8514879283255,51.4804846794563,"TfL Bus"
2020-11-05,"public transport",23.3933095811192,46.0435215725245,"TfL Tube"
2020-11-06,"public transport",47.4441564083753,47.4046522781412,"TfL Bus"
2020-11-06,"public transport",22.2688927774135,41.4892674961206,"TfL Tube"
2020-11-07,"public transport",39.1228664241571,41.2975072991487,"TfL Bus"
2020-11-07,"public transport",17.8559360223523,34.485794908184,"TfL Tube"
2020-11-08,"public transport",39.705970895977,33.9489457196743,"TfL Bus"
2020-11-08,"public transport",19.0219230742922,29.8304364548124,"TfL Tube"
2020-11-09,"public transport",50.2278255113851,33.6639387305647,"TfL Bus"
2020-11-09,"public transport",24.5000537384719,30.3862097777213,"TfL Tube"
2020-11-10,"public transport",49.917969000863,34.3360778096427,"TfL Bus"
2020-11-10,"public transport",24.1010702312948,32.190106924948,"TfL Tube"
2020-11-11,"public transport",49.0478023584346,36.6460878301027,"TfL Bus"
2020-11-11,"public transport",23.900744758505,34.3881983818924,"TfL Tube"
2020-11-12,"public transport",49.6822304792747,38.7682422968899,"TfL Bus"
2020-11-12,"public transport",23.9551196119588,35.0149985969718,"TfL Tube"
2020-11-13,"public transport",49.3298512124635,38.5621125218278,"TfL Bus"
2020-11-13,"public transport",23.5902051622712,34.801003402029,"TfL Tube"
2020-11-14,"public transport",38.4087627701886,36.8449594790138,"TfL Bus"
2020-11-14,"public transport",17.9042560549322,32.3958814356563,"TfL Tube"
2020-11-15,"public transport",41.523187243376,34.9133732192093,"TfL Bus"
2020-11-15,"public transport",21.1674703987195,30.8398360648443,"TfL Tube"
2020-11-16,"public transport",50.2075872525718,34.5901885849318,"TfL Bus"
2020-11-16,"public transport",24.8303570428606,31.0902608464172,"TfL Tube"
2020-11-17,"public transport",49.6903657787112,34.8188552201943,"TfL Bus"
2020-11-17,"public transport",24.4441518922636,32.8239108090621,"TfL Tube"
2020-11-18,"public transport",49.3216412056334,37.3121086877337,"TfL Bus"
2020-11-18,"public transport",24.1908439931193,34.8360596519828,"TfL Tube"
2020-11-19,"public transport",48.8879017917028,38.7961212795518,"TfL Bus"
2020-11-19,"public transport",24.02679882279,35.0560086467258,"TfL Tube"
2020-11-20,"public transport",48.7463152714034,38.4725741079462,"TfL Bus"
2020-11-20,"public transport",23.8942398566128,34.7874132619322,"TfL Tube"
2020-11-21,"public transport",42.2627779050806,37.3329312637632,"TfL Bus"
2020-11-21,"public transport",20.6997039710664,33.2440830873965,"TfL Tube"
2020-11-22,"public transport",44.4656211896951,36.1404798297644,"TfL Bus"
2020-11-22,"public transport",23.6845813411039,32.5400054796789,"TfL Tube"
2020-11-23,"public transport",50.309720643474,36.2947085969195,"TfL Bus"
2020-11-23,"public transport",25.5970652048405,32.9876728731248,"TfL Tube"
2020-11-24,"public transport",49.9758049025319,36.7136107368275,"TfL Bus"
2020-11-24,"public transport",25.1847895905459,34.2738981204654,"TfL Tube"
2020-11-25,"public transport",48.9269939946148,38.3063681238294,"TfL Bus"
2020-11-25,"public transport",24.7900097381216,35.4955664878904,"TfL Tube"
2020-11-26,"public transport",49.5350549979179,39.1884912960067,"TfL Bus"
2020-11-26,"public transport",25.089782146658,35.5856429393186,"TfL Tube"
2020-11-27,"public transport",49.0267965593118,38.9327474185288,"TfL Bus"
2020-11-27,"public transport",25.0864472020877,35.3771248898939,"TfL Tube"
2020-11-28,"public transport",43.1766878938647,37.9473960760823,"TfL Bus"
2020-11-28,"public transport",22.2713078756756,34.1394409162339,"TfL Tube"
2020-11-29,"public transport",43.6343975127577,36.8314963126105,"TfL Bus"
2020-11-29,"public transport",23.5029584179817,33.1126253726196,"TfL Tube"
2020-11-30,"public transport",50.8818425933672,36.7972054364352,"TfL Bus"
2020-11-30,"public transport",26.7488303122444,33.6146388297113,"TfL Tube"
2020-12-01,"public transport",51.8826760012604,37.4426715153074,"TfL Bus"
2020-12-01,"public transport",27.016506034386,35.1340741068104,"TfL Tube"
2020-12-02,"public transport",57.6237211180469,40.1844188557206,"TfL Bus"
2020-12-02,"public transport",32.8520295564837,38.6440805762529,"TfL Tube"
2020-12-03,"public transport",55.9765595963949,43.2831664588834,"TfL Bus"
2020-12-03,"public transport",34.3618513069257,40.9231677036774,"TfL Tube"
2020-12-04,"public transport",58.778361904187,45.4988150739549,"TfL Bus"
2020-12-04,"public transport",37.495230349324,43.4434656951069,"TfL Tube"
2020-12-05,"public transport",59.8183298174802,48.1294405212632,"TfL Bus"
2020-12-05,"public transport",46.8652078152326,46.5925100494326,"TfL Tube"
2020-12-06,"public transport",60.6015121400827,50.5567218470896,"TfL Bus"
2020-12-06,"public transport",48.4009494298633,49.4744918232993,"TfL Tube"
2020-12-07,"public transport",58.4146974845047,52.9106127058106,"TfL Bus"
2020-12-07,"public transport",35.3534042978072,49.5641901906135,"TfL Tube"
2020-12-08,"public transport",58.4968292620333,52.5644186067148,"TfL Bus"
2020-12-08,"public transport",35.6174655641013,49.1071522848036,"TfL Tube"
2020-12-09,"public transport",58.0676521101002,50.7075014697847,"TfL Bus"
2020-12-09,"public transport",36.2051363358384,47.2223049263212,"TfL Tube"
2020-12-10,"public transport",58.1483552252225,48.6147914685154,"TfL Bus"
2020-12-10,"public transport",36.4779378472227,45.4809686631894,"TfL Tube"
2020-12-11,"public transport",58.7480821269119,48.8230654959186,"TfL Bus"
2020-12-11,"public transport",38.5439690004029,45.9726568871143,"TfL Tube"
2020-12-12,"public transport",59.4643218650642,49.3793506443947,"TfL Bus"
2020-12-12,"public transport",48.0753737521012,47.9518823075377,"TfL Tube"
2020-12-13,"public transport",59.5569573644046,51.28785674019,"TfL Bus"
2020-12-13,"public transport",47.6359333210208,49.7860821824469,"TfL Tube"
2020-12-14,"public transport",58.3544705796406,52.9113011442209,"TfL Bus"
2020-12-14,"public transport",36.1469129261885,49.6825626869747,"TfL Tube"
2020-12-15,"public transport",60.2026093795744,52.7766541697135,"TfL Bus"
2020-12-15,"public transport",39.0391078036968,49.858766446661,"TfL Tube"
2020-12-16,"public transport",52.734547139703,50.5243626448898,"TfL Bus"
2020-12-16,"public transport",29.309957935733,46.2033627265082,"TfL Tube"
2020-12-17,"public transport",52.7936975381039,46.9401861860915,"TfL Bus"
2020-12-17,"public transport",29.1393185353298,42.7665930369042,"TfL Tube"
2020-12-18,"public transport",48.5446320465204,44.5376957683802,"TfL Bus"
2020-12-18,"public transport",28.1375848713065,39.9569779814848,"TfL Tube"
2020-12-19,"public transport",52.1791872352931,41.8341321859985,"TfL Bus"
2020-12-19,"public transport",30.4984635793339,38.6575488202315,"TfL Tube"
2020-12-20,"public transport",45.2992116584326,40.9417279234743,"TfL Bus"
2020-12-20,"public transport",21.4070988351015,36.4579281087597,"TfL Tube"
2020-12-21,"public transport",37.035307055645,37.5859264688047,"TfL Bus"
2020-12-21,"public transport",17.5639987212798,33.1601217080561,"TfL Tube"
2020-12-22,"public transport",37.2580361522994,34.4630433196265,"TfL Bus"
2020-12-22,"public transport",15.8573144281639,29.2742043471794,"TfL Tube"
2020-12-23,"public transport",37.0772521628749,30.2140312876853,"TfL Bus"
2020-12-23,"public transport",14.9069849800291,25.872284619342,"TfL Tube"
2020-12-24,"public transport",32.4033806014976,27.4431820145414,"TfL Bus"
2020-12-24,"public transport",11.1802617732044,23.7496041170499,"TfL Tube"
2020-12-25,"public transport",0.00340366531405756,21.2409476804833,"TfL Bus"
2020-12-25,"public transport",0.000119896953364461,15.9183882154339,"TfL Tube"
2020-12-26,"public transport",21.3402307887058,16.7016619812256,"TfL Bus"
2020-12-26,"public transport",7.41382576693231,12.4640296389481,"TfL Tube"
2020-12-27,"public transport",35.394859632055,15.3908688749518,"TfL Bus"
2020-12-27,"public transport",15.6537727524574,12.9980677536603,"TfL Tube"
2020-12-28,"public transport",22.1920835350535,14.5711851482102,"TfL Bus"
2020-12-28,"public transport",8.82780641391748,15.8318141122964,"TfL Tube"
2020-12-29,"public transport",29.9100095614609,20.1046554929403,"TfL Bus"
2020-12-29,"public transport",12.0647939266167,18.7795930840705,"TfL Tube"
2020-12-30,"public transport",30.6505782792839,22.0991291572636,"TfL Bus"
2020-12-30,"public transport",12.3249455621487,18.803427147277,"TfL Tube"
2020-12-31,"public transport",29.3338701731108,20.7577267787989,"TfL Bus"
2020-12-31,"public transport",11.1891732426591,19.185882451314,"TfL Tube"
2021-01-01,"public transport",13.3282877741225,19.8288083599147,"TfL Bus"
2021-01-01,"public transport",5.05579075008193,16.2782056725748,"TfL Tube"
2021-01-02,"public transport",30.4768955768925,18.9085059083285,"TfL Bus"
2021-01-02,"public transport",12.132589688261,16.2630789667538,"TfL Tube"
2021-01-03,"public transport",35.214631634843,19.5330341199958,"TfL Bus"
2021-01-03,"public transport",16.389129438482,17.6837854436203,"TfL Tube"
2021-01-04,"public transport",32.7241373494753,20.7602088874512,"TfL Bus"
2021-01-04,"public transport",17.1937959933041,21.3124243473343,"TfL Tube"
2021-01-05,"public transport",30.9702849929965,25.0144949534649,"TfL Bus"
2021-01-05,"public transport",15.4804442334422,22.8721447615435,"TfL Tube"
2021-01-06,"public transport",30.8670532310317,25.548496696225,"TfL Bus"
2021-01-06,"public transport",15.0736870730265,22.6712189016798,"TfL Tube"
2021-01-07,"public transport",30.4761247095385,24.683646797545,"TfL Bus"
2021-01-07,"public transport",14.7812461273399,22.1203766229542,"TfL Tube"
2021-01-08,"public transport",30.5407517075121,24.0270845821268,"TfL Bus"
2021-01-08,"public transport",14.7436084582745,21.7089879343093,"TfL Tube"
2021-01-09,"public transport",31.2906247114661,23.9675851454556,"TfL Bus"
2021-01-09,"public transport",11.9805843510626,21.2695181626029,"TfL Tube"
2021-01-10,"public transport",32.0665106876242,23.6970643932597,"TfL Bus"
2021-01-10,"public transport",12.7014015718947,21.1578182307391,"TfL Tube"
2021-01-11,"public transport",31.2363645677548,23.5085494365127,"TfL Bus"
